,game_id,play_id,play_type,home_team,away_team,posteam,defteam,game_half,game_seconds_remaining,drive,sp,qtr,down,goal_to_go,ydstogo,ydsnet,yardline_100,side_of_field,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,score_differential,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,old_game_id,season,game_type,week,game_date,weekday,gametime,location,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,posteam_fg_made_wp_delta,posteam_fg_missed_wp_delta,posteam_pass_failed_wp_delta,posteam_run_failed_wp_delta,posteam_pass_convert_wp_delta,posteam_run_convert_wp_delta,pass_prob,run_prob,posteam_punt_wp_delta
0,2012090500,125,punt,NYG,DAL,NYG,DAL,Half1,3538.0,1,0,1,4.0,0.0,5,5,79.0,NYG,3.0,3.0,0.0,0.0,0.0,0.0017958646606786,0.2939484332854281,0.0074746040085901,0.4371761007985678,0.0637577016365089,0.0045525693773924,0.1912947262328338,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.005497095,-0.103722485,-0.110319593,-0.110319593,0.0114344668031458,0.0111171702808779,0.419666793,0.408021404,-0.0625632439374107
1,2012090500,212,punt,NYG,DAL,DAL,NYG,Half1,3441.0,2,0,1,4.0,0.0,15,-5,81.0,DAL,3.0,3.0,0.0,0.0,0.0,0.0026632109462876,0.3135461475868646,0.0092758009339815,0.4513795707346634,0.0671270272586653,0.004605315390079,0.1514029271494583,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.005776533,-0.116009019,-0.124416901,-0.124416901,0.0059232973371355,0.0,0.132923269,0.0,-0.0622300218086889
2,2012090500,673,run,NYG,DAL,DAL,NYG,Half1,2866.0,4,0,1,4.0,0.0,1,29,37.0,NYG,3.0,3.0,0.0,0.0,0.0,0.0174389987079359,0.1112219575974209,0.0008815600471633,0.1762504113443877,0.399542994589737,0.0056807309765461,0.2889833467368089,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.034411009,-0.031971434,-0.053440021,-0.053440021,0.0594815518840943,0.0609284987860368,0.630889135,0.64623613,0.00964616483561
3,2012090500,865,punt,NYG,DAL,NYG,DAL,Half1,2616.0,5,0,2,4.0,0.0,14,18,45.0,DAL,3.0,3.0,0.0,0.0,0.0,0.052363598916111,0.1462001219167233,0.0017985084417798,0.2132925565714142,0.4073675616125101,0.0059983264445996,0.1729793260968616,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.035840471,-0.041961817,-0.070060969,-0.070060969,0.0226786832911534,0.0,0.214345038,0.0,0.0027998557334318
4,2012090500,1072,field_goal,NYG,DAL,NYG,DAL,Half1,2354.0,7,1,2,4.0,1.0,4,-3,4.0,DAL,3.0,3.0,0.0,0.0,0.0,0.0033612690325548,0.0024095468774293,4.152169498412324e-05,0.0036891133936309,0.9865809124412734,0.000148416098317,0.0037692204618101,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.087394971,-0.00017659,0.0192113688282286,0.0192113688282286,0.0824470221132152,0.0855286929052015,0.442480322,0.459019169,6.357190647587885e-05
5,2012090500,1258,punt,NYG,DAL,DAL,NYG,Half1,2128.0,8,0,2,4.0,0.0,6,16,64.0,DAL,3.0,3.0,0.0,3.0,-3.0,0.3450825358452768,0.1576652248869446,0.0027942768347767,0.2253127076461687,0.1091230803803591,0.003729236379328,0.1562929380271458,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.009570627,-0.088989499,-0.099883471,-0.099883471,0.0283548796982591,0.0211911013217221,0.453044183,0.33858388,-0.0254013484018175
6,2012090500,1345,punt,NYG,DAL,NYG,DAL,Half1,2022.0,9,0,2,4.0,0.0,8,2,82.0,NYG,3.0,3.0,3.0,0.0,3.0,0.4571948420858262,0.1667809723915538,0.0046606719647924,0.2307395302030725,0.0340046879600105,0.002356610565013,0.1042626848297315,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.00299331,-0.115556131,-0.119403367,-0.119403367,0.0097449787156489,0.0070759056613086,0.351226208,0.255028111,-0.0717116546938534
7,2012090500,2390,field_goal,NYG,DAL,DAL,NYG,Half2,945.0,14,1,3,4.0,1.0,15,65,15.0,NYG,2.0,3.0,14.0,10.0,4.0,0.0030020156866682,0.0152303937244703,0.0002314775149607,0.0228435339742787,0.94195647927675,0.0003298843075094,0.0164062155153625,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.082366303,-0.000711961,-8.25e-05,-8.25e-05,0.0232278112926765,0.0,0.132923269,0.0,0.0009528899988292
8,2012090500,2598,punt,NYG,DAL,NYG,DAL,Half2,797.0,15,0,4,4.0,0.0,9,21,61.0,NYG,3.0,2.0,10.0,17.0,-7.0,0.0718790497108443,0.2170062261908425,0.0037474703639925,0.3137167901912056,0.1880600490998433,0.0056171656646141,0.1999732487786575,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.016710239,-0.07793725,-0.095542687,-0.095542687,0.0255317321363224,0.0158618971160102,0.32841268,0.204030346,-0.0231463376052481
9,2012090500,3177,pass,NYG,DAL,NYG,DAL,Half2,243.0,17,0,4,4.0,0.0,2,57,29.0,DAL,3.0,1.0,10.0,24.0,-14.0,0.2721214194995729,0.0578186771363739,0.000399769913196,0.0881756826633738,0.413645474588748,0.0037096475356134,0.1641293286631216,0.0,0.0,2012_01_DAL_NYG,2012,REG,1,2012-09-05,Wednesday,20:30,Home,7,7,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0,1,outdoors,fieldturf,77.0,5.0,00-0021678,00-0022803,Tony Romo,Eli Manning,Jason Garrett,Tom Coughlin,Jim Core,NYC01,MetLife Stadium,0.036754168,-0.021446869,-0.036530809,-0.036530809,0.0536701059330077,0.061686668907439,0.488107378,0.561014697,0.0028179379971486
